fecha,NO_CEDULA,FRECUENCIA,VENTA_NETA,VENTA_NETA_DIGITAL,FACTURAS_TOTAL,FACTURAS_DIGITAL,TICKET_PROMEDIO_TOTAL,TICKET_PROMEDIO_DIGITAL,CL_CALL,CL_COM,CL_APP,CL_TIENDA,flag_digital
2023-11-18,2401252628,0,,56626705.71,,1622748,,63557796.6,2,5,0,1,True
2023-11-13,1003366554,1,4702796.59,,80007190,,21164091.99,,5,2,3,1,False
2023-11-15,3328583889,2,,73898611.48,,77412215,,26563356.0,5,0,0,2,True
2023-11-15,3821839204,5,64904308.69,,78611629,,77526390.81,,3,3,1,5,False
2023-11-13,1543410532,2,75723884.12,,40585840,,76262227.5,,1,1,3,1,False
2023-11-15,3142831876,10,48780416.33,,11296039,,87953338.23,,4,2,3,3,False
2023-11-15,3264209319,9,,37113992.59,,79927449,,18849478.62,0,4,2,1,True
2023-11-17,1691336982,8,24077039.83,,47377677,,83309150.66,,3,0,4,5,False
2023-11-13,1300842469,5,5694020.29,,718259,,49693161.35,,2,5,5,1,False
2023-11-18,2100574609,10,,42944121.11,,74748604,,48595846.15,5,1,3,5,True
2023-11-16,2737477401,2,,17845021.75,,78158376,,16681331.04,0,3,5,3,True
2023-11-16,1190035397,6,2325992.33,,65858767,,62085027.09,,2,3,4,3,False
2023-11-14,1278558674,0,7757246.54,,39935747,,44740899.06,,1,4,0,5,False
2023-11-15,1423559583,0,,48386948.69,,55690293,,15836701.93,3,3,5,5,True
2023-11-16,2114887975,10,91691848.01,,6606427,,78080008.23,,3,5,4,3,False
2023-11-19,2635572703,4,,41527767.45,,43130932,,53078077.0,1,5,5,0,True
2023-11-16,2698916119,8,62088450.85,,51694124,,48633780.43,,1,3,3,2,False
2023-11-19,2495982824,8,,49618609.11,,52356201,,53227295.31,1,2,0,0,True
2023-11-19,3091571916,5,,88497205.07,,83312501,,50804401.24,0,5,5,0,True
2023-11-15,1818021364,6,57716004.07,,96695391,,59376043.96,,1,5,2,5,False
2023-11-13,2111003565,2,51912391.21,,76873840,,20280612.88,,0,4,1,4,False
2023-11-17,1779192581,4,,6835149.71,,47952414,,9793180.13,4,5,5,0,True
2023-11-19,1463499903,4,,73413705.71,,98621498,,38756336.18,5,0,1,5,True
2023-11-18,2948504762,10,,15839333.46,,17973034,,49669047.45,4,5,2,4,True
2023-11-13,3673015824,5,,29534827.85,,4053877,,77247450.19,3,1,0,5,True
2023-11-18,1526349380,6,81572103.32,,7754925,,95617617.74,,3,2,0,3,False
2023-11-14,1363635729,7,,94751057.03,,98696292,,96000805.08,3,5,2,3,True
2023-11-18,1936124653,1,,92445166.9,,56636135,,53509863.19,0,0,5,2,True
2023-11-19,1823206020,2,,23116639.61,,72298736,,8023266.65,4,1,1,0,True
2023-11-14,2120170675,2,,15039205.79,,71962780,,46213977.26,4,2,4,3,True
2023-11-18,3979213153,6,39525696.09,,86868965,,39281986.62,,5,4,2,5,False
2023-11-15,1765533272,7,,9764330.64,,81614557,,44153174.85,2,2,3,1,True
2023-11-16,1577008618,6,73763044.77,,52906048,,12443180.07,,1,3,0,5,False
2023-11-14,1322532532,2,,47736875.98,,18967856,,30939348.06,0,3,5,5,True
2023-11-13,3645026828,10,,36878937.69,,627104,,27894132.67,1,2,3,0,True
2023-11-14,1943775981,4,32269205.14,,40602869,,32896586.09,,2,1,4,4,False
2023-11-14,3837798281,8,,36201241.27,,64873625,,67335911.61,0,5,4,3,True
2023-11-19,2166664046,5,,74479791.23,,63390760,,32700144.43,1,4,5,0,True
2023-11-17,2058906581,6,,43645404.5,,18080949,,24564682.39,0,1,2,2,True
2023-11-17,2068394226,4,,94047056.16,,37054688,,68602668.25,2,4,4,2,True
2023-11-17,1896361547,7,7237165.49,,73352322,,17531729.33,,4,3,2,3,False
2023-11-15,3094643889,2,,88187246.89,,95746945,,41828675.04,0,3,1,0,True
2023-11-13,3728927220,9,,95155900.16,,79131473,,47050879.9,5,0,1,1,True
2023-11-16,1190307956,10,,62318477.38,,61197189,,89195016.05,3,1,5,4,True
2023-11-19,1632212978,7,52526206.29,,57663961,,83615765.29,,4,0,2,2,False
2023-11-13,2256978280,10,,88286588.21,,94284256,,51321818.98,0,0,3,2,True
2023-11-17,2296593631,0,,26558394.68,,91815028,,61194863.63,2,5,4,4,True
2023-11-19,3938870136,9,20550650.5,,78097584,,61777645.16,,1,2,0,5,False
2023-11-16,1705283027,3,58799214.3,,11716401,,99926552.95,,4,2,2,5,False
2023-11-16,3732052310,7,,33554444.43,,31485564,,83961634.45,1,5,4,5,True
2023-11-18,1503280524,3,80324392.21,,27533738,,7120788.04,,3,4,3,1,False
2023-11-15,1842355646,0,4013031.88,,50082628,,61867065.42,,4,4,5,3,False
2023-11-18,1411305025,10,,23270374.97,,26102254,,49126036.02,0,4,2,5,True
2023-11-16,3839980664,6,51789302.45,,57143071,,76519261.27,,5,4,2,5,False
2023-11-16,1659626440,2,55827766.82,,19343718,,92464417.01,,5,3,5,4,False
2023-11-16,1498670408,5,85193585.17,,19197286,,51428373.96,,5,4,5,4,False
2023-11-16,2970211607,10,34489155.13,,11805306,,2545521.08,,3,1,1,5,False
2023-11-17,3467822450,6,,15441453.7,,50576968,,2824552.59,4,2,0,0,True
2023-11-13,1932497601,5,6473555.71,,54000316,,49161857.39,,1,1,1,3,False
2023-11-16,2353782868,8,,63715616.23,,70148720,,83423511.39,4,0,3,2,True
2023-11-19,2342957328,9,,88210422.42,,77558287,,47143175.88,3,1,1,2,True
2023-11-19,2655886536,8,75004793.61,,99113920,,98795699.04,,1,4,1,1,False
2023-11-13,2784241467,6,34221946.49,,77866925,,55681097.49,,0,2,0,4,False
2023-11-19,1282626704,7,58284455.13,,91164882,,86276617.2,,2,1,2,5,False
2023-11-14,2584291450,2,,89280700.2,,44516071,,48609753.46,2,3,3,4,True
2023-11-13,1820551970,10,,41235082.94,,10585943,,11924487.67,3,5,1,1,True
2023-11-15,1367695639,9,45988339.22,,63418705,,28458784.27,,2,1,2,4,False
2023-11-14,3373220902,7,,194417.72,,65087071,,61810111.1,2,3,1,0,True
2023-11-16,1217339448,0,,61637568.3,,91914087,,81390117.78,3,1,3,2,True
2023-11-16,3318064189,7,,41305098.55,,61078405,,84816731.51,5,5,2,1,True
2023-11-14,1927745321,10,15343893.72,,34749753,,97936724.33,,3,1,2,0,False
2023-11-19,1462813868,9,,16987334.71,,94957087,,21373658.74,0,4,5,3,True
2023-11-13,3394807030,5,,23501767.95,,30983707,,48820530.54,3,0,3,1,True
2023-11-17,1864765695,2,65148901.94,,31575234,,94333200.87,,2,2,2,0,False
2023-11-15,1933843309,2,47824828.21,,11423229,,96271823.36,,5,5,3,5,False
2023-11-16,3736082670,4,57875953.94,,60372964,,53802695.51,,2,5,4,4,False
2023-11-13,1784013393,4,92265762.43,,98722842,,76859245.96,,2,5,4,3,False
2023-11-15,2496112825,2,1969343.17,,30336581,,73721811.15,,3,1,5,4,False
2023-11-13,2814125692,0,99636826.21,,80531421,,16583339.81,,4,1,2,4,False
2023-11-15,2461419328,3,,81540688.99,,1392269,,49963893.47,2,3,1,5,True
2023-11-18,1946154613,2,84671441.06,,67863376,,15590338.18,,3,1,0,3,False
2023-11-18,1695961180,0,,21010128.49,,42608214,,11159102.13,5,2,5,5,True
2023-11-15,2618748832,7,88951721.75,,57373969,,99449218.02,,4,1,2,0,False
2023-11-14,2048071044,7,,27271776.19,,83072599,,18727294.89,1,4,2,4,True
2023-11-13,2601500112,7,48792381.37,,56404222,,90692839.8,,4,1,3,0,False
2023-11-16,3750643499,2,41205500.86,,83098751,,59255521.68,,3,5,5,2,False
2023-11-19,2208209765,4,85316800.91,,59065819,,70153042.08,,3,2,3,0,False
2023-11-18,2608127506,0,37414590.45,,18832713,,24723916.13,,0,0,1,2,False
2023-11-16,3960615223,1,69043428.91,,72817119,,33880510.32,,0,5,3,4,False
2023-11-19,2443273309,8,16706038.11,,36555268,,25953314.05,,4,1,5,0,False
2023-11-15,1066720017,6,,84346015.32,,47333260,,74035905.92,1,0,2,1,True
2023-11-16,3917329655,9,60462331.24,,65160772,,62470797.68,,5,5,2,1,False
2023-11-17,3120919049,4,73006903.27,,23100879,,49803720.78,,5,1,3,3,False
2023-11-17,1720961450,9,24434637.63,,94527072,,43195206.43,,4,5,0,3,False
2023-11-19,3477913451,0,10560377.08,,95623021,,11356848.67,,5,0,0,5,False
2023-11-15,3710637195,3,10255921.86,,70730764,,50105735.66,,2,3,4,2,False
2023-11-19,2450501867,0,,21481065.04,,85680476,,4422384.75,1,5,4,5,True
2023-11-19,1907836143,9,,20210671.92,,65533744,,46674589.89,1,4,5,2,True
2023-11-17,2449268537,0,41623795.16,,63229348,,16952928.32,,2,5,2,4,False
2023-11-14,1494832327,9,,49196517.17,,97810362,,15075771.92,5,2,0,5,True
2023-11-13,3619232531,9,,12964446.09,,84989863,,50488497.25,3,0,3,3,True
2023-11-19,2520640655,1,31643089.34,,848436,,27223521.39,,2,1,5,0,False
2023-11-19,1967093505,6,,42817663.96,,5152208,,96915434.44,5,1,2,2,True
2023-11-17,2227862889,0,56377874.66,,47544989,,64602969.59,,0,4,3,5,False
2023-11-19,1737306303,1,,21500248.85,,20002736,,83149669.35,0,0,0,4,True
2023-11-17,3850435713,3,2864479.91,,49696049,,33055836.29,,5,4,4,4,False
2023-11-16,3194100138,10,,16582968.43,,16153428,,5870392.54,0,3,5,5,True
2023-11-17,3043792455,4,72114582.65,,56245333,,53223175.0,,1,1,3,3,False
2023-11-13,2023293821,2,53645892.15,,52663761,,75734894.47,,0,1,1,2,False
2023-11-16,1598330329,7,,41135468.6,,13267536,,63196365.44,0,5,3,5,True
2023-11-14,2760791508,0,,5444329.48,,13541509,,74172654.4,2,4,2,5,True
2023-11-16,2551905070,0,,2816028.55,,67249654,,70206012.32,1,2,0,3,True
2023-11-15,3950729137,1,99750495.94,,14350560,,91596092.17,,0,2,2,5,False
2023-11-16,1409230863,6,,85902138.99,,65927864,,47140550.55,3,0,3,4,True
2023-11-19,1816030176,10,79753276.87,,21604047,,62640375.79,,4,4,5,3,False
2023-11-15,1014305233,7,,21496469.11,,94432515,,8846686.87,4,0,3,3,True
2023-11-13,3740274841,10,80355275.63,,64714294,,14279193.75,,2,0,1,5,False
2023-11-16,2087882208,10,30304477.53,,60340546,,35587054.5,,4,5,5,2,False
2023-11-13,2068802667,7,,30478208.99,,63600208,,5690207.58,0,4,3,2,True
2023-11-14,2681358292,9,,92908329.14,,94936482,,83367062.17,2,4,1,4,True
2023-11-14,1226968642,8,23861764.7,,18369198,,34163072.43,,5,3,1,0,False
2023-11-16,1535031297,2,3474762.61,,71171709,,87437378.31,,3,4,2,3,False
2023-11-19,2055167015,4,,82746142.92,,41649323,,37126503.85,1,4,4,0,True
2023-11-16,1633283315,2,44939915.03,,93442876,,8251166.17,,3,4,1,1,False
2023-11-19,2106743374,3,,20224431.26,,82159811,,85608809.08,1,2,0,0,True
2023-11-14,3926713067,0,14796570.12,,31025275,,93765364.58,,4,2,3,0,False
2023-11-16,2785972593,0,,92414301.6,,83777727,,96699295.22,3,3,5,0,True
2023-11-15,2367405777,4,,47721578.6,,37521217,,82893696.71,3,2,3,5,True
2023-11-17,2988023981,0,37205453.65,,43768569,,48475385.2,,1,3,2,3,False
2023-11-13,2982423224,5,,44026026.14,,55753080,,38203345.63,5,1,3,0,True
2023-11-16,3343066661,5,,28088929.13,,17614058,,47657844.27,2,2,1,4,True
2023-11-17,2213136980,2,69351436.91,,76206574,,94193521.96,,4,2,3,5,False
2023-11-15,2447482174,6,34482409.02,,3735973,,2870233.89,,1,2,4,3,False
2023-11-18,2160490521,2,,19627550.36,,76405889,,73898075.5,4,5,2,2,True
2023-11-18,2933281875,2,18504401.98,,19948729,,77856055.13,,5,2,1,4,False
2023-11-19,2278496891,10,,82553993.52,,8540181,,21913039.44,3,5,1,3,True
2023-11-16,3341234244,10,,32868211.16,,88007457,,56559114.67,1,3,5,0,True
2023-11-13,1591746960,8,75017330.92,,37579662,,25017318.18,,1,0,5,1,False
2023-11-14,3845860992,1,,91136821.31,,5496578,,46899135.95,5,2,4,0,True
2023-11-13,1271386066,4,,67231713.73,,74385958,,34233807.78,5,0,4,3,True
2023-11-13,2898425519,3,,98386785.78,,29219284,,860845.96,0,2,2,2,True
2023-11-16,3378508404,6,653620.14,,7204106,,66749459.84,,5,1,4,5,False
2023-11-17,2856400530,2,,73849194.3,,7305605,,26854133.0,1,0,2,0,True
2023-11-15,1476455502,8,,68905825.23,,14650300,,55515155.22,2,3,2,4,True
2023-11-15,3243604928,0,,99749685.03,,82004424,,3557909.18,4,1,1,0,True
2023-11-19,2796356954,9,,11806579.33,,94341573,,86410272.81,4,3,3,2,True
2023-11-18,3677406665,7,,42706003.29,,40401319,,14877226.07,0,5,3,4,True
2023-11-13,1539190392,6,,8615001.36,,70058765,,98378805.58,4,4,1,0,True
2023-11-14,3336532370,9,2636659.81,,87591530,,64786829.4,,3,1,4,1,False
2023-11-13,3570790157,2,,53088153.07,,37910810,,41676773.44,4,4,2,4,True
2023-11-17,2672378748,9,12211281.16,,99044493,,45923641.41,,3,5,5,0,False
2023-11-13,2091842435,10,,16792204.3,,39339321,,53234670.81,4,1,1,1,True
2023-11-13,1775194639,5,,71252820.37,,69703300,,26354787.47,4,3,3,4,True
2023-11-19,1823578081,2,,77367835.18,,17013721,,85971999.07,3,3,5,3,True
2023-11-16,1583888091,5,,22664769.18,,97714833,,25524896.64,4,3,1,5,True
2023-11-13,1599338355,1,99742059.06,,67533915,,66826858.82,,5,3,4,4,False
2023-11-16,1276752047,10,47774621.9,,43193010,,80827740.73,,2,5,2,1,False
2023-11-16,1501567543,5,67249168.01,,90938316,,92539913.57,,0,5,4,1,False
2023-11-18,3327112192,5,91928502.49,,38100593,,19905841.32,,3,3,1,3,False
2023-11-19,1410707379,2,61280184.28,,18598829,,30203377.12,,5,2,2,2,False
2023-11-19,2024775636,7,,26661249.17,,35287274,,4295582.61,3,5,2,5,True
2023-11-18,1519388054,4,,40215954.25,,42305705,,7243961.48,4,1,0,4,True
2023-11-14,3464325668,4,31044613.59,,6968574,,91328672.68,,0,2,4,5,False
2023-11-14,2947887835,0,,77349285.84,,52236165,,46462621.6,4,2,1,3,True
2023-11-13,2861400492,2,,36220846.93,,49085513,,78022161.43,4,1,5,2,True
2023-11-18,1914581075,7,2535866.6,,29165245,,25322434.62,,4,3,2,0,False
2023-11-17,3024386797,7,96041326.9,,62492015,,87606762.69,,5,1,0,1,False
2023-11-13,3689240994,7,,83887962.38,,72582655,,46835985.63,2,2,5,5,True
2023-11-19,3453158339,0,,56096750.07,,44263534,,98689448.16,0,2,4,4,True
2023-11-19,2429029305,7,38036510.55,,47111575,,40138443.57,,5,5,4,4,False
2023-11-16,2170196297,10,,69648668.48,,86630501,,50037299.85,1,3,2,3,True
2023-11-18,3270478141,7,66859367.66,,51098369,,65469040.96,,1,0,2,0,False
2023-11-16,1958865388,1,18975776.53,,36658047,,78091535.03,,0,1,4,0,False
2023-11-16,1275671181,4,84251656.71,,98560165,,62019179.65,,4,4,3,2,False
2023-11-18,2758567804,4,65033305.2,,50676130,,49760561.54,,2,4,4,5,False
2023-11-18,1550423744,10,,34051591.59,,16303001,,69606575.52,2,3,3,3,True
2023-11-19,1290420499,6,,62849669.12,,38699890,,86532738.5,4,0,4,5,True
2023-11-17,1215801252,7,,85944522.63,,89077966,,29003915.55,5,5,0,5,True
2023-11-18,1038261016,3,,4386661.48,,95599248,,13425725.78,0,5,1,2,True
2023-11-19,1221495637,7,47412381.8,,67695554,,73933643.52,,3,1,5,2,False
2023-11-14,2352171745,5,19998135.62,,66532955,,42834068.26,,4,4,0,4,False
2023-11-14,3300246238,0,35539313.29,,80198272,,19264894.91,,1,1,0,4,False
2023-11-17,3289338836,1,85834350.01,,51894393,,79171938.48,,4,3,4,0,False
2023-11-16,3679081129,4,,36974754.27,,76268324,,52744543.1,0,0,3,0,True
2023-11-17,1991135113,6,,51097738.17,,42802005,,21709086.69,2,4,3,4,True
2023-11-16,3795282568,10,46885896.56,,86328631,,30983228.02,,3,0,5,0,False
2023-11-17,3380790303,7,,28049263.28,,55980885,,78908975.07,3,2,3,1,True
2023-11-17,3450883187,10,12564660.3,,21617216,,56199958.94,,4,3,2,1,False
2023-11-17,3985533478,3,,862726.53,,98994123,,48433225.7,2,1,0,3,True
2023-11-13,2451919656,0,,29539878.18,,35608907,,24204204.02,2,1,0,0,True
2023-11-18,1522850685,1,40335128.24,,38612082,,58285664.16,,2,3,1,5,False
2023-11-15,2657210869,3,,34599634.25,,21902585,,80053178.62,2,0,0,1,True
2023-11-15,2435165861,5,81047920.64,,35957533,,74405116.95,,2,3,4,2,False
2023-11-19,2459030492,0,51643549.81,,64740245,,39731995.1,,0,3,1,1,False
2023-11-14,1611004908,3,74117645.67,,80519083,,14475103.0,,4,4,0,4,False
2023-11-19,1013628231,2,,79163719.36,,13793470,,21698920.76,0,1,1,4,True
2023-11-14,1334067804,9,44940080.32,,7641389,,80997263.35,,2,4,3,5,False
2023-11-18,1492004571,5,,66490259.21,,79667754,,38334524.81,2,2,4,4,True
2023-11-18,2880760878,1,,18887432.18,,9896670,,63051769.72,5,1,5,4,True
2023-11-16,1008392020,8,38012338.62,,8220166,,20422801.39,,4,2,2,1,False
2023-11-16,2970910704,8,21992366.08,,36919944,,66557780.65,,2,1,1,0,False
2023-11-14,1648317473,3,,10458476.08,,31883292,,82982837.58,1,3,2,3,True
2023-11-14,3153030456,8,69127276.11,,18562487,,5609528.71,,2,3,1,1,False
2023-11-16,1965720195,10,4412685.82,,46763325,,76230385.98,,0,4,5,2,False
2023-11-15,1676527475,5,49829881.7,,801842,,65854847.47,,4,3,2,2,False
2023-11-16,2219535639,4,,61500365.31,,64898580,,2979687.69,2,0,5,3,True
2023-11-17,2901556612,9,,32578687.97,,27880876,,37290822.68,3,0,2,4,True
2023-11-16,2298580525,3,,31564557.43,,75120005,,18715687.62,1,3,0,2,True
2023-11-19,2463628102,1,27223398.45,,76900047,,71150200.01,,0,5,0,4,False
2023-11-18,2105932896,3,6851506.35,,62667118,,64310079.95,,1,5,5,5,False
2023-11-15,2803175874,2,,62477926.15,,79914661,,41336612.08,5,5,2,5,True
2023-11-18,3713668258,1,,89085211.33,,29099476,,70290024.96,0,2,1,2,True
2023-11-13,3303772218,10,,26802109.92,,75849256,,47491099.75,2,5,4,3,True
2023-11-18,2364548025,0,44881748.64,,13956158,,6720228.73,,5,3,1,4,False
2023-11-17,3888659749,9,10476979.99,,40835043,,28917317.39,,5,4,3,1,False
2023-11-19,3551696730,5,42334200.61,,93861090,,14913976.81,,5,4,4,1,False
2023-11-13,2877280717,7,,68805309.17,,82449507,,37136445.68,2,1,3,0,True
2023-11-16,1521619347,10,98790573.35,,73946899,,75734358.59,,5,3,3,5,False
2023-11-19,3216987918,10,51247956.16,,93902844,,91168316.83,,4,0,5,5,False
2023-11-15,3175680951,6,13087806.03,,12948917,,32730814.57,,3,1,3,3,False
2023-11-15,3040543163,6,,18540272.53,,53979717,,55066737.9,5,4,5,1,True
2023-11-16,3064225358,0,,89804011.18,,18742807,,15876440.3,1,3,5,4,True
2023-11-19,1383092317,9,,43260121.81,,27829064,,43768200.35,0,3,2,3,True
2023-11-19,2690138806,4,9801039.65,,3408647,,89076077.0,,4,1,1,3,False
2023-11-15,1780596551,9,20262918.4,,98472917,,28106195.27,,1,3,2,3,False
2023-11-17,2851596838,4,,70489385.67,,66764106,,45872010.4,3,1,2,1,True
2023-11-14,2306375833,6,7651012.17,,45469187,,22471410.42,,0,4,0,4,False
2023-11-15,1835563660,4,57926952.93,,69699373,,67884813.16,,0,4,4,5,False
2023-11-13,2788831072,0,17880997.89,,59476316,,73826487.83,,3,2,5,2,False
2023-11-18,2725215680,5,,95114535.23,,68857997,,85315187.61,2,2,2,4,True
2023-11-16,2581405671,10,,80496638.81,,44442909,,10836857.22,0,5,2,4,True
2023-11-19,2593651030,3,,62409250.0,,93621738,,44286969.37,4,0,5,3,True
2023-11-15,1609243492,2,38076272.69,,94934142,,50513886.41,,0,5,2,3,False
2023-11-17,3481444492,5,,89968607.57,,78529349,,13952932.16,4,3,0,4,True
2023-11-16,1275684279,6,35610308.23,,46806464,,43848048.89,,2,4,0,2,False
2023-11-14,3096875355,8,16314733.13,,16880463,,16271684.81,,2,1,4,3,False
2023-11-15,3236199313,0,,1441547.66,,13400527,,55207871.32,5,3,4,5,True
2023-11-19,3977813164,0,,97523930.61,,75005547,,63927518.6,4,5,0,3,True
2023-11-17,1505549592,3,,50784578.59,,40105747,,31028748.06,4,5,5,3,True
2023-11-13,3035224530,4,,12924308.15,,14809771,,62440949.99,0,0,0,1,True
2023-11-18,2202717269,7,,6074961.61,,55201911,,47963582.18,5,0,1,0,True
2023-11-16,2781246583,10,18902775.96,,30438916,,66033816.19,,5,3,5,5,False
2023-11-15,3411500361,2,35521806.63,,46961021,,84476060.12,,4,3,1,3,False
2023-11-17,3673287711,5,,85124721.5,,19461522,,10225914.49,4,0,5,5,True
2023-11-17,3237121045,7,,41653997.78,,92874193,,70330570.77,0,1,0,3,True
2023-11-16,1527617826,4,,23274347.94,,6349860,,58226625.0,5,0,5,2,True
2023-11-16,3725523984,9,37548391.95,,43435926,,66424680.87,,2,5,1,2,False
2023-11-16,1055877728,6,99898118.58,,87167425,,90037896.73,,3,0,1,1,False
2023-11-18,3087665926,6,43919669.22,,98060997,,36767928.39,,5,5,1,3,False
2023-11-13,1055803463,8,,78621074.34,,58653084,,53343956.35,3,2,5,1,True
2023-11-19,1798399237,1,78434620.68,,56306394,,80322015.58,,3,4,4,4,False
2023-11-19,1038573817,4,,72829232.74,,62515787,,95571253.86,3,4,1,5,True
2023-11-17,3168840807,2,,32287113.71,,18426938,,48173246.98,0,0,4,0,True
2023-11-18,2786272763,8,6691185.28,,82724011,,455723.29,,2,4,2,5,False
2023-11-18,1347148311,1,96691545.17,,27548160,,9840271.02,,4,4,3,5,False
2023-11-17,2058833974,8,33663409.75,,63078787,,40569735.54,,5,2,0,2,False
2023-11-13,1930002504,10,,93777134.28,,36594362,,78251353.24,4,5,5,3,True
2023-11-13,2980670241,0,,28685679.17,,96065820,,98087850.55,2,0,2,3,True
2023-11-13,2307887713,9,,73982081.81,,34429628,,34451825.55,5,4,4,2,True
2023-11-18,2873779604,6,,53486577.62,,12196811,,69305618.86,1,0,1,2,True
2023-11-15,2975138289,3,,12742566.13,,54973971,,95910799.85,3,5,0,4,True
2023-11-16,3765768243,0,,1912035.22,,84485232,,37608324.64,0,2,3,0,True
2023-11-19,2185830834,1,82087880.8,,24089374,,61221558.71,,2,0,3,1,False
2023-11-16,2077143365,3,,17059051.86,,21874276,,53970170.52,4,3,3,3,True
2023-11-13,1398578679,7,,74201376.21,,85948786,,11149819.17,0,4,3,2,True
2023-11-17,3295644825,10,,8312961.47,,81925634,,43252145.86,1,0,2,4,True
2023-11-16,3849737758,9,36606910.63,,21924935,,80511409.11,,2,4,3,2,False
2023-11-13,3238467066,1,15548347.3,,58027362,,54214029.32,,3,1,1,3,False
2023-11-19,1024337584,0,36393923.28,,80751230,,96093239.56,,1,2,4,4,False
2023-11-16,3518110687,5,,97041031.27,,90894531,,29601689.52,3,4,5,3,True
2023-11-13,2401923380,0,68098368.14,,9565547,,70037111.34,,2,1,2,4,False
2023-11-17,3344213424,3,97264161.99,,69539579,,20169820.07,,2,3,4,3,False
2023-11-15,3082723270,2,,45781086.47,,26039209,,83784686.02,4,0,3,4,True
2023-11-19,3092798909,0,,59270614.67,,79557428,,28842838.41,1,1,5,1,True
2023-11-18,3277393002,1,,49918373.05,,4316889,,82603502.76,5,5,1,5,True
2023-11-15,2226443916,2,,58655105.87,,4284217,,93730061.27,4,5,4,1,True
2023-11-14,3846061766,9,59459009.82,,28801511,,52717619.91,,0,0,4,0,False
2023-11-13,1996618000,10,,11856529.09,,22866329,,69700677.56,4,0,3,5,True
2023-11-16,2307998697,4,,64003987.52,,77834847,,25048056.71,0,3,0,0,True
2023-11-17,3552905452,9,50281207.15,,68637185,,45205130.36,,1,4,4,4,False
2023-11-17,3107910784,8,,90920374.85,,74149242,,16917721.85,5,5,3,4,True
2023-11-16,3242280699,0,,92508574.93,,22281806,,65361472.56,5,5,5,3,True
2023-11-14,3894989649,8,,43941559.92,,34818115,,7336187.23,3,1,0,3,True
2023-11-15,1889301780,9,,29359000.6,,18832041,,72855854.77,5,4,1,4,True
2023-11-14,3212812465,8,95682963.6,,18558311,,41254680.15,,2,3,5,4,False
2023-11-17,2774575616,6,,44318658.54,,44114619,,16032394.04,1,0,5,4,True
2023-11-13,1881205400,9,78884585.18,,35970760,,77735384.36,,4,3,4,1,False
2023-11-15,1908798837,0,,11656755.49,,95068846,,72255694.27,1,2,5,1,True
2023-11-17,1350741208,7,2034973.9,,31587375,,14960059.75,,3,3,3,5,False
2023-11-19,1338807573,7,,72166282.93,,87906600,,46089459.82,1,2,4,5,True
2023-11-19,3850550088,6,,30429110.44,,49632800,,98758863.32,2,4,2,4,True
2023-11-15,2232640161,5,,66859628.9,,66603547,,37349677.67,0,2,2,2,True
2023-11-19,2099606683,4,,56964762.27,,31061598,,83306153.79,2,3,4,4,True
2023-11-15,2549941918,4,48060523.44,,36101385,,89044996.47,,2,2,5,0,False
2023-11-16,1868002219,4,,81498348.5,,8779350,,3540801.56,0,1,3,0,True
